timestamp,cpu,ram,disco,qtd_processos,mac,modelo,idEmpresa
2025-10-30_14-19-49,57.0,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-13,57.3,79.2,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-47,57.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-19-49,57.0,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-13,57.3,79.2,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-47,57.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-21-22,52.5,79.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-19-49,57.0,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-13,57.3,79.2,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-47,57.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-21-22,52.5,79.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-21-50,55.4,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-49,65.4,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-49,65.4,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-23-18,68.4,79.3,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-49,65.4,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-23-18,68.4,79.3,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-23-42,67.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-49,65.4,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-23-18,68.4,79.3,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-23-42,67.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-24-08,66.9,79.5,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-22-18,62.8,79.6,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-22-49,65.4,79.4,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-23-18,68.4,79.3,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-23-42,67.5,79.4,47.7,247,245205694268435,Modelo XPTO,1
